category,title,prices,url_to_item,url_of_image
phone,"Glossy soft color flexible iphone case,iphone 7/8,iphone 11/11 pro,iphone xs max,iphone XR,iphone x/xs,iphone 12/12pro,iphone 12 pro max",14.00,https://www.etsy.com/ca/listing/951910495/glossy-soft-color-flexible-iphone?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-1-2&organic_search_click=1&frs=1&bes=1,https://i.etsystatic.com/25182693/r/il/d4fdf8/2830276596/il_340x270.2830276596_ozix.jpg
phone,Beaded Phone Charm Strap - Chunky Pearl,22.00,https://www.etsy.com/ca/listing/990253571/beaded-phone-charm-strap-chunky-pearl?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-1-3&organic_search_click=1&frs=1,https://i.etsystatic.com/27719987/r/il/c2b8d1/3102244621/il_340x270.3102244621_arm9.jpg
phone,Beaded Phone Charm Strap - PEARLY GIRLS,24.00,https://www.etsy.com/ca/listing/960113817/beaded-phone-charm-strap-pearly-girls?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-1-4&organic_search_click=1&frs=1,https://i.etsystatic.com/27719987/r/il/d502bc/2931994584/il_340x270.2931994584_pw41.jpg
phone,Beaded Phone Charm Y2K Accessories Phone Strap 90s Beaded Phone Charm Phone Chain,10.00,https://www.etsy.com/ca/listing/1050102358/beaded-phone-charm-y2k-accessories-phone?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-1-5&organic_search_click=1&frs=1&bes=1,https://i.etsystatic.com/26824798/r/il/02b185/3251174436/il_340x270.3251174436_325y.jpg
phone,"Custom Phone Case, iPhone 12, iPhone 11, iPhone XR, iPhone X/XS, iPhone 7/8, Samsung S20/S20 Ultra/S21/S21 Ultra, Trendy, Cute, Protective",17.99,https://www.etsy.com/ca/listing/817341752/custom-phone-case-iphone-12-iphone-11?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-1-6&organic_search_click=1&frs=1&bes=1,https://i.etsystatic.com/23857931/r/il/0a8dde/2432983117/il_340x270.2432983117_9psb.jpg
phone,"Wavy Phone Case, iPhone 12, iPhone 11, iPhone XR, iPhone X/XS, iPhone 7/8, Samsung S20/S20 Ultra/S21/S21 Ultra, Trendy, Cute, Protective",17.99,https://www.etsy.com/ca/listing/836390297/wavy-phone-case-iphone-12-iphone-11?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-1-7&organic_search_click=1&frs=1,https://i.etsystatic.com/23857931/c/869/691/18/104/il/110470/3287596289/il_340x270.3287596289_nv6f.jpg
phone,"Premium Silicone iPhone case,iphone12,iphone12 pro,iphone12pro max,iphone11,iphone11pro,iphone11promax,iphone xs max, iphone XR, iphone x/xs",16.70,https://www.etsy.com/ca/listing/1041528929/premium-silicone-iphone?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-1-8&organic_search_click=1&frs=1&bes=1,https://i.etsystatic.com/25182693/r/il/943119/3214310581/il_340x270.3214310581_77tn.jpg
phone,"Real Wood & Soft PU Leather iPhone case, iPhone 12 case, iPhone 12pro, 12 Mini case, 12 Pro Max case, 12 wood case, Rosewood Luxury case",27.19,https://www.etsy.com/ca/listing/1069724587/real-wood-soft-pu-leather-iphone-case?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sc_gallery-2-1&plkey=a2b2977ba4240fb987b43e7fb6e47779266c26e8%3A1069724587&pro=1&frs=1,https://i.etsystatic.com/31381249/c/1950/1550/50/200/il/b7f0b1/3319774245/il_340x270.3319774245_p55m.jpg
phone,"3,000,000+ MEGA Neon App Icons Pack, High Res App Icons, IOS 14 Aesthetic, IOS14 App Icons, App Icons Iphone Android, Neon Aesthetic",8.66,https://www.etsy.com/ca/listing/1021904079/3000000-mega-neon-app-icons-pack-high?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sc_gallery-2-2&plkey=7b660d7b76d241bc8c6453d48ae63601221da103%3A1021904079&pro=1,https://i.etsystatic.com/25254906/r/il/e6220b/3369583799/il_340x270.3369583799_2h3x.jpg
phone,"SAMSUNG WORKSTATION, Samsung Phone Stand, Wooden Charging Dock, Galaxy Watch, Buds, Tablet, Android Docking Station, Gift for Him",200.00,https://www.etsy.com/ca/listing/1064137997/samsung-workstation-samsung-phone-stand?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sc_gallery-2-3&plkey=f90362ae0fb4a0689d2bc35e6b8fb076d32c0b58%3A1064137997&frs=1,https://i.etsystatic.com/23529908/c/2528/2009/0/496/il/167483/3251646486/il_340x270.3251646486_quq7.jpg
phone,Meticulously Restored & Working - Vintage Antique Rotary 554 Wall Telephone - Harvest Gold,329.99,https://www.etsy.com/ca/listing/965410629/meticulously-restored-working-vintage?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sc_gallery-2-4&plkey=751be943cb0717e14bcc58d96aa06f3633662eec%3A965410629&cns=1,https://i.etsystatic.com/8383397/r/il/7c4a87/2929775499/il_340x270.2929775499_psmm.jpg
phone,Custom iPhone Case,23.00,https://www.etsy.com/ca/listing/943199225/custom-iphone-case?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-2-1&organic_search_click=1&frs=1&cns=1,https://i.etsystatic.com/26518642/r/il/49e52b/2844775651/il_340x270.2844775651_25an.jpg
phone,Harry Styles Phone Case| IPhone 11 | IPhone Xr | Aesthetic | Pinterest | iPhone 12 | Durable | Cute | For her| For him | Gift | Fine Line |,15.99,https://www.etsy.com/ca/listing/942421707/harry-styles-phone-case-iphone-11-iphone?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-2-2&organic_search_click=1&frs=1,https://i.etsystatic.com/26205777/c/1080/858/0/0/il/7b5f62/2846519061/il_340x270.2846519061_5405.jpg
phone,"Pink Heart Phone Case, IPhone 11, IPhone Xr, iPhone 8 , iPhone SE 2020 , IPhone Xs, IPhone 13, Iphone 12, Protective, Trendy, Love Heart",17.99,https://www.etsy.com/ca/listing/915959516/pink-heart-phone-case-iphone-11-iphone?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-2-3&organic_search_click=1&frs=1,https://i.etsystatic.com/24465545/r/il/9237ca/2758662906/il_340x270.2758662906_kfcc.jpg
phone,"Baby Dino Phone Case, iPhone 12, iPhone 11, Iphone XR, iPhone X/XS, iPhone 7/8, Samsung S20/S20 Ultra/S21/S21 Ultra,Trendy, Cute, Protective",17.99,https://www.etsy.com/ca/listing/815741464/baby-dino-phone-case-iphone-12-iphone-11?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-2-4&organic_search_click=1&frs=1,https://i.etsystatic.com/23857931/c/814/647/27/38/il/f67993/3287595415/il_340x270.3287595415_bc9x.jpg
phone,"Pressed flower resin phone case, iPhone case, handmade phone case, *check detail info before purchase *",38.00,https://www.etsy.com/ca/listing/842414134/pressed-flower-resin-phone-case-iphone?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-2-5&organic_search_click=1&frs=1,https://i.etsystatic.com/13986256/r/il/001668/3297408824/il_340x270.3297408824_28i7.jpg
phone,Colourful Happy Face Phone Case | Samsung & iPhone Cases,16.99,https://www.etsy.com/ca/listing/1022403714/colourful-happy-face-phone-case-samsung?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-2-6&organic_search_click=1&frs=1,https://i.etsystatic.com/30112740/r/il/3c60f2/3194840163/il_340x270.3194840163_ied3.jpg
phone,"Flower Phone Case, IPhone 11, IPhone Xr, iPhone 8 , iPhone SE 2020 , IPhone Xs, IPhone 8 plus, Iphone 13, Protective, Cute, Trendy, Flower",17.99,https://www.etsy.com/ca/listing/940622827/flower-phone-case-iphone-11-iphone-xr?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-2-7&organic_search_click=1&frs=1,https://i.etsystatic.com/24465545/r/il/cf9f7c/2787349678/il_340x270.2787349678_49nd.jpg
phone,"Brown Heart Phone Case, IPhone 11, IPhone Xr, iPhone 8 , iPhone SE 2020 , IPhone Xs, IPhone 13, Iphone 12, Heart case, Iphone Xs Max",17.99,https://www.etsy.com/ca/listing/926098606/brown-heart-phone-case-iphone-11-iphone?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-2-8&organic_search_click=1&frs=1,https://i.etsystatic.com/24465545/c/2000/1589/0/247/il/041e46/2939449930/il_340x270.2939449930_3ukb.jpg
phone,"Plant Lady Phone Grip, Plant Lady Accessory, Funny Plant Lady, Plant Lover Gift, Phone Accessory, Phone Grip, Cute Phone Grip, Griptok",16.00,https://www.etsy.com/ca/listing/1063937542/plant-lady-phone-grip-plant-lady?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sc_gallery-3-1&plkey=fc85e16bfda0fefbe183a6d2a65fa255824e72e4%3A1063937542&frs=1,https://i.etsystatic.com/8942940/r/il/196961/3302780924/il_340x270.3302780924_l4jd.jpg
phone,Vintage Botanical Custom Pressed flower phone case for Iphone 13 mini Iphone 13 pro max Google Pixel 5A Pixel 6  cover skin white fantasy,36.99,https://www.etsy.com/ca/listing/710714243/vintage-botanical-custom-pressed-flower?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sc_gallery-3-2&plkey=aab52f7ef5337d866a6094391db75753d0ddc0d8%3A710714243&frs=1,https://i.etsystatic.com/13634809/c/1500/1191/0/170/il/1c2f0b/1896288638/il_340x270.1896288638_mk0i.jpg
phone,"65,000+ iPhone IOS 14 Nude App Icons Pack | Soft Nudes Icons Aesthetic | Neutral Boho iPhone | Personalised HomeScreen Widgets",4.19,https://www.etsy.com/ca/listing/956968161/65000-iphone-ios-14-nude-app-icons-pack?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sc_gallery-3-3&plkey=9c8de44bad87c430c2a87aad36b965336e230d21%3A956968161&pro=1,https://i.etsystatic.com/25254906/r/il/3e219f/3350552092/il_340x270.3350552092_3dw0.jpg
phone,Meticulously Restored & Working - Vintage Antique Rotary Telephone- Model 500 Orange,237.59,https://www.etsy.com/ca/listing/977681181/meticulously-restored-working-vintage?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sc_gallery-3-4&plkey=abe30e15caf6ea9e931639bc5b0d082c623b59d0%3A977681181,https://i.etsystatic.com/8383397/r/il/7a9ac4/2929433394/il_340x270.2929433394_grs0.jpg
phone,"100% Compostable, Biodegradable, Eco-friendly, Natural bamboo fibres, White iPhone case, iPhone X/XS, XR, XS Max",12.71,https://www.etsy.com/ca/listing/902802249/100-compostable-biodegradable-eco?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-3-1&organic_search_click=1&pro=1&frs=1,https://i.etsystatic.com/25406961/r/il/fd4f02/2653643378/il_340x270.2653643378_mgcq.jpg
phone,Trendy Fall iPhone 12 11 Pro Max case iPhone 12 mini case iPhone XR case iPhone XS Max Case iPhone 7 Plus iPhone 8 Plus iPhone SE Case,15.00,https://www.etsy.com/ca/listing/1086171263/trendy-fall-iphone-12-11-pro-max-case?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-3-2&organic_search_click=1&frs=1,https://i.etsystatic.com/26824798/r/il/fe8d8d/3382302749/il_340x270.3382302749_ceau.jpg
phone,"Brand iPhone Cases, Phone case, iPhone 7 - 12 pro max, S10, luxury, iPhone 11 case, Cute, trendy, watercolor",19.99,https://www.etsy.com/ca/listing/972468174/brand-iphone-cases-phone-case-iphone-7?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-3-3&organic_search_click=1&frs=1,https://i.etsystatic.com/26252454/r/il/d880e9/2961799306/il_340x270.2961799306_g5r8.jpg
phone,"Custom phone case, Phone Case, Iphone 11, Iphone xr, Iphone se 2020, iphone xs, iphone 8, iphone 13, iphone 12, Personalised iphone case",17.99,https://www.etsy.com/ca/listing/834348070/custom-phone-case-phone-case-iphone-11?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-3-4&organic_search_click=1&frs=1,https://i.etsystatic.com/24465545/c/1409/1120/30/78/il/d5baa1/2879645673/il_340x270.2879645673_squf.jpg
phone,"Pocky Sakura Flavour phone case for iPhone X/XS, XR, 11, 11 pro, 11 pro max, 7/8/SE 2020 and iPhone 12/ 12 Pro, 12 Pro Max",20.00,https://www.etsy.com/ca/listing/1057308638/pocky-sakura-flavour-phone-case-for?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-3-5&organic_search_click=1&frs=1,https://i.etsystatic.com/23739892/r/il/695d42/3277969756/il_340x270.3277969756_i4b7.jpg
phone,Swirly Sage Green Case | IPhone 11 Cases | IPhone Xr | Aesthetic | Pinterest | iPhone 12 | Durable | Cute | For her| For him | Gift | |,15.99,https://www.etsy.com/ca/listing/1002029050/swirly-sage-green-case-iphone-11-cases?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-3-6&organic_search_click=1&frs=1,https://i.etsystatic.com/26205777/c/2000/1589/0/0/il/523ed8/3117912461/il_340x270.3117912461_lhfx.jpg
phone,"Flowers Phone Case, iPhone 12, Samsung S10 note10 , iPhone 12 Pro, iPhone 11, iPhone 11 Pro, iPhone X/XS, iPhone 7/8, Gift, Cute, Protective",19.99,https://www.etsy.com/ca/listing/962959399/flowers-phone-case-iphone-12-samsung-s10?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-3-7&organic_search_click=1&frs=1,https://i.etsystatic.com/26252454/c/1980/1574/0/203/il/3083ee/2919919307/il_340x270.2919919307_b9fa.jpg
phone,"Real dried flower phone case with Stand for iPhone 11 Pro Max, iPhone 11 Pro, iPhone 11, iPhone XS Max, iPhone XS/X, iPhone XR",31.44,https://www.etsy.com/ca/listing/868527739/real-dried-flower-phone-case-with-stand?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-3-8&organic_search_click=1&pro=1&frs=1,https://i.etsystatic.com/23998402/c/2575/2047/0/659/il/1f8ba5/2779488094/il_340x270.2779488094_jxoy.jpg
phone,"Phone charms | hand made beaded phone strap charms, trendy, y2k, Pinterest, grunge, cute, kawaii, custom",10.00,https://www.etsy.com/ca/listing/1061989754/phone-charms-hand-made-beaded-phone?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sc_gallery-4-1&plkey=3d68d178c33312436173fcfbaa92defdaaa60879%3A1061989754,https://i.etsystatic.com/18851011/r/il/c38be3/3295471686/il_340x270.3295471686_ah6r.jpg
phone,"Brown latte Heart Phone Case, Aesthetic Cover iPhone Case 12 Pro Max, iPhone 12 Pro, iPhone 11 Pro Max, iPhone Xr, iPhone Xs, Bumper case",23.03,https://www.etsy.com/ca/listing/984616427/brown-latte-heart-phone-case-aesthetic?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sc_gallery-4-2&plkey=22e03895bc8b98eb72fc92d4ea203974092266bf%3A984616427&pro=1,https://i.etsystatic.com/22121604/r/il/78d26f/2954964038/il_340x270.2954964038_trky.jpg
phone,iPhone and Samsung phone case | Rasalyn Cell Phone Case | Worldwide Shipping,32.00,https://www.etsy.com/ca/listing/705557651/iphone-and-samsung-phone-case-rasalyn?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sc_gallery-4-3&plkey=46ed67308ebc6bc0d3265bf5dd785ac350961a1c%3A705557651&frs=1,https://i.etsystatic.com/8366389/c/2100/1669/0/89/il/c0a8a5/2207386335/il_340x270.2207386335_dtyk.jpg
phone,"1,000,000+ MEGA FALL App Icons Pack | High Resolution Autumn Aesthetic iOS14 App Covers | Bonus Widgets and Wallpapers | iPhone & Android",3.75,https://www.etsy.com/ca/listing/1068898730/1000000-mega-fall-app-icons-pack-high?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sc_gallery-4-4&plkey=a6fd39043f1d153eca1565966f06a00451f0026e%3A1068898730&pro=1,https://i.etsystatic.com/25254906/r/il/fbde9e/3386570581/il_340x270.3386570581_lxir.jpg
phone,Colourful beaded phone charm/ strap/ chain Y2K,12.00,https://www.etsy.com/ca/listing/1047471745/colourful-beaded-phone-charm-strap-chain?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-4-1&organic_search_click=1&frs=1,https://i.etsystatic.com/30118885/c/2172/1726/0/278/il/526ad4/3244647063/il_340x270.3244647063_3rgt.jpg
phone,"Cheetah Print Phone Case, iPhone 12, iPhone 12 Pro, iPhone 11, iPhone 11 Pro, iPhone XR, iPhone X/XS, iPhone 7/8 Gift, Trendy, Cute",17.95,https://www.etsy.com/ca/listing/1016108842/cheetah-print-phone-case-iphone-12?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-4-3&organic_search_click=1&frs=1,https://i.etsystatic.com/30126740/r/il/1a7c85/3170728677/il_340x270.3170728677_9qie.jpg
