category,title,prices,url_to_item,url_of_image
phone,Beaded Phone Charm Y2K Accessories Phone Strap 90s Beaded Phone Charm Phone Chain,10.00,https://www.etsy.com/ca/listing/1050102358/beaded-phone-charm-y2k-accessories-phone?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-1-5&organic_search_click=1&frs=1&bes=1,https://i.etsystatic.com/26824798/r/il/02b185/3251174436/il_340x270.3251174436_325y.jpg
phone,"Wavy Phone Case, iPhone 12, iPhone 11, iPhone XR, iPhone X/XS, iPhone 7/8, Samsung S20/S20 Ultra/S21/S21 Ultra, Trendy, Cute, Protective",17.99,https://www.etsy.com/ca/listing/836390297/wavy-phone-case-iphone-12-iphone-11?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-1-6&organic_search_click=1&frs=1,https://i.etsystatic.com/23857931/c/869/691/18/104/il/110470/3287596289/il_340x270.3287596289_nv6f.jpg
phone,"Custom Phone Case, iPhone 12, iPhone 11, iPhone XR, iPhone X/XS, iPhone 7/8, Samsung S20/S20 Ultra/S21/S21 Ultra, Trendy, Cute, Protective",17.99,https://www.etsy.com/ca/listing/817341752/custom-phone-case-iphone-12-iphone-11?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-1-7&organic_search_click=1&frs=1&bes=1,https://i.etsystatic.com/23857931/r/il/0a8dde/2432983117/il_340x270.2432983117_9psb.jpg
phone,Phone Charmies 004,15.00,https://www.etsy.com/ca/listing/1019210552/phone-charmies-004?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-1-8&organic_search_click=1&frs=1,https://i.etsystatic.com/29618103/r/il/78b2b0/3286080332/il_340x270.3286080332_42kz.jpg
phone,Boho Variety Pack iPhone Wallpapers (x10),6.34,https://www.etsy.com/ca/listing/1041142272/boho-variety-pack-iphone-wallpapers-x10?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sc_gallery-2-1&plkey=7105762fb842d6d36ae4ff8b89e647aab8e5edb6%3A1041142272&pro=1,https://i.etsystatic.com/30709127/c/2121/1685/0/743/il/69b831/3218100712/il_340x270.3218100712_bpdi.jpg
phone,"65,000+ iPhone IOS 14 Nude App Icons Pack | Soft Nudes Icons Aesthetic | Neutral Boho iPhone | Personalised HomeScreen Widgets",4.19,https://www.etsy.com/ca/listing/956968161/65000-iphone-ios-14-nude-app-icons-pack?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sc_gallery-2-2&plkey=09c5d2d04c3328922f62af8730e1eb01d22e9dc5%3A956968161&pro=1,https://i.etsystatic.com/25254906/r/il/3e219f/3350552092/il_340x270.3350552092_3dw0.jpg
phone,"SAMSUNG WORKSTATION, Samsung Phone Stand, Wooden Charging Dock, Galaxy Watch, Buds, Tablet, Android Docking Station, Gift for Him",200.00,https://www.etsy.com/ca/listing/1064137997/samsung-workstation-samsung-phone-stand?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sc_gallery-2-3&plkey=265878f91d0cd8cb06b08f159a8b7e5e2609312a%3A1064137997&frs=1,https://i.etsystatic.com/23529908/c/2528/2009/0/496/il/167483/3251646486/il_340x270.3251646486_quq7.jpg
phone,Meticulously Restored & Working - Vintage Antique Rotary 554 Wall Telephone - Harvest Gold,329.99,https://www.etsy.com/ca/listing/965410629/meticulously-restored-working-vintage?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sc_gallery-2-4&plkey=2fc8294934f1ee597a0f0dc557feaafdbcb3bd3b%3A965410629&cns=1,https://i.etsystatic.com/8383397/r/il/7c4a87/2929775499/il_340x270.2929775499_psmm.jpg
phone,Harry Styles Phone Case| IPhone 11 | IPhone Xr | Aesthetic | Pinterest | iPhone 12 | Durable | Cute | For her| For him | Gift | Fine Line |,15.99,https://www.etsy.com/ca/listing/942421707/harry-styles-phone-case-iphone-11-iphone?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-2-1&organic_search_click=1&frs=1,https://i.etsystatic.com/26205777/c/1080/858/0/0/il/7b5f62/2846519061/il_340x270.2846519061_5405.jpg
phone,Custom iPhone Case,23.00,https://www.etsy.com/ca/listing/943199225/custom-iphone-case?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-2-2&organic_search_click=1&frs=1&cns=1,https://i.etsystatic.com/26518642/r/il/49e52b/2844775651/il_340x270.2844775651_25an.jpg
phone,"Pink Heart Phone Case, IPhone 11, IPhone Xr, iPhone 8 , iPhone SE 2020 , IPhone Xs, IPhone 13, Iphone 12, Protective, Trendy, Love Heart",17.99,https://www.etsy.com/ca/listing/915959516/pink-heart-phone-case-iphone-11-iphone?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-2-3&organic_search_click=1&frs=1,https://i.etsystatic.com/24465545/r/il/9237ca/2758662906/il_340x270.2758662906_kfcc.jpg
phone,"Baby Dino Phone Case, iPhone 12, iPhone 11, Iphone XR, iPhone X/XS, iPhone 7/8, Samsung S20/S20 Ultra/S21/S21 Ultra,Trendy, Cute, Protective",17.99,https://www.etsy.com/ca/listing/815741464/baby-dino-phone-case-iphone-12-iphone-11?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-2-4&organic_search_click=1&frs=1,https://i.etsystatic.com/23857931/c/814/647/27/38/il/f67993/3287595415/il_340x270.3287595415_bc9x.jpg
phone,"Pressed flower resin phone case, iPhone case, handmade phone case, *check detail info before purchase *",38.00,https://www.etsy.com/ca/listing/842414134/pressed-flower-resin-phone-case-iphone?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-2-5&organic_search_click=1&frs=1,https://i.etsystatic.com/13986256/r/il/001668/3297408824/il_340x270.3297408824_28i7.jpg
phone,Colourful Happy Face Phone Case | Samsung & iPhone Cases,16.99,https://www.etsy.com/ca/listing/1022403714/colourful-happy-face-phone-case-samsung?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-2-6&organic_search_click=1&frs=1,https://i.etsystatic.com/30112740/r/il/3c60f2/3194840163/il_340x270.3194840163_ied3.jpg
phone,"Brown Heart Phone Case, IPhone 11, IPhone Xr, iPhone 8 , iPhone SE 2020 , IPhone Xs, IPhone 13, Iphone 12, Heart case, Iphone Xs Max",17.99,https://www.etsy.com/ca/listing/926098606/brown-heart-phone-case-iphone-11-iphone?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-2-7&organic_search_click=1&frs=1,https://i.etsystatic.com/24465545/c/2000/1589/0/247/il/041e46/2939449930/il_340x270.2939449930_3ukb.jpg
phone,"Flower Phone Case, IPhone 11, IPhone Xr, iPhone 8 , iPhone SE 2020 , IPhone Xs, IPhone 8 plus, Iphone 13, Protective, Cute, Trendy, Flower",17.99,https://www.etsy.com/ca/listing/940622827/flower-phone-case-iphone-11-iphone-xr?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-2-8&organic_search_click=1&frs=1,https://i.etsystatic.com/24465545/r/il/cf9f7c/2787349678/il_340x270.2787349678_49nd.jpg
phone,Lisa Frank Y2K shock proof case,18.00,https://www.etsy.com/ca/listing/1084869913/lisa-frank-y2k-shock-proof-case?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sc_gallery-3-1&plkey=b918a1bd474094a7073e5f8f55f81fb3ecc96155%3A1084869913&frs=1,https://i.etsystatic.com/31282295/r/il/c831d3/3329698572/il_340x270.3329698572_fpbt.jpg
phone,Complete Room Design - Virtual Interior Design. Transform your home right from your phone!,329.99,https://www.etsy.com/ca/listing/959759695/complete-room-design-virtual-interior?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sc_gallery-3-2&plkey=b8d810defc5bef33f08dbb8112d06035e24aa8fb%3A959759695,https://i.etsystatic.com/26392247/r/il/1dca4d/3019677052/il_340x270.3019677052_289u.jpg
phone,Meticulously Restored & Working - Vintage Antique Rotary Telephone- Model 500 Orange,237.59,https://www.etsy.com/ca/listing/977681181/meticulously-restored-working-vintage?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sc_gallery-3-3&plkey=dca9a8fe15017510b17c5c4cda5128f3c704a03a%3A977681181,https://i.etsystatic.com/8383397/r/il/7a9ac4/2929433394/il_340x270.2929433394_grs0.jpg
phone,Phone Holder for home gym (GymClipz) - 1 PACK,20.00,https://www.etsy.com/ca/listing/1035251894/phone-holder-for-home-gym-gymclipz-1?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sc_gallery-3-4&plkey=08a871f7bc6a294c4c444d0cbc6aeb52fd1090ab%3A1035251894&frs=1,https://i.etsystatic.com/25040469/c/850/675/0/0/il/da064e/3196334160/il_340x270.3196334160_4iq1.jpg
phone,"100% Compostable, Biodegradable, Eco-friendly, Natural bamboo fibres, White iPhone case, iPhone X/XS, XR, XS Max",12.71,https://www.etsy.com/ca/listing/902802249/100-compostable-biodegradable-eco?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-3-1&organic_search_click=1&pro=1&frs=1,https://i.etsystatic.com/25406961/r/il/fd4f02/2653643378/il_340x270.2653643378_mgcq.jpg
phone,"Sailor Moon Protective Phone case for iPhone X/XS, XR, 11, 11 pro, 11 pro max, 7/8/SE 2020, iPhone 12/12 pro/12 pro max",20.00,https://www.etsy.com/ca/listing/906788874/sailor-moon-protective-phone-case-for?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-3-2&organic_search_click=1&frs=1,https://i.etsystatic.com/23739892/r/il/06c327/3277742960/il_340x270.3277742960_jja9.jpg
phone,Trendy Fall iPhone 12 11 Pro Max case iPhone 12 mini case iPhone XR case iPhone XS Max Case iPhone 7 Plus iPhone 8 Plus iPhone SE Case,15.00,https://www.etsy.com/ca/listing/1086171263/trendy-fall-iphone-12-11-pro-max-case?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-3-3&organic_search_click=1&frs=1,https://i.etsystatic.com/26824798/r/il/fe8d8d/3382302749/il_340x270.3382302749_ceau.jpg
phone,"Custom phone case, Phone Case, Iphone 11, Iphone xr, Iphone se 2020, iphone xs, iphone 8, iphone 13, iphone 12, Personalised iphone case",17.99,https://www.etsy.com/ca/listing/834348070/custom-phone-case-phone-case-iphone-11?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-3-4&organic_search_click=1&frs=1,https://i.etsystatic.com/24465545/c/1409/1120/30/78/il/d5baa1/2879645673/il_340x270.2879645673_squf.jpg
phone,Swirly Sage Green Case | IPhone 11 Cases | IPhone Xr | Aesthetic | Pinterest | iPhone 12 | Durable | Cute | For her| For him | Gift | |,15.99,https://www.etsy.com/ca/listing/1002029050/swirly-sage-green-case-iphone-11-cases?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-3-5&organic_search_click=1&frs=1,https://i.etsystatic.com/26205777/c/2000/1589/0/0/il/523ed8/3117912461/il_340x270.3117912461_lhfx.jpg
phone,"Brand iPhone Cases, Phone case, iPhone 7 - 12 pro max, S10, luxury, iPhone 11 case, Cute, trendy, watercolor",19.99,https://www.etsy.com/ca/listing/972468174/brand-iphone-cases-phone-case-iphone-7?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-3-6&organic_search_click=1&frs=1,https://i.etsystatic.com/26252454/r/il/d880e9/2961799306/il_340x270.2961799306_g5r8.jpg
phone,"Pocky Sakura Flavour phone case for iPhone X/XS, XR, 11, 11 pro, 11 pro max, 7/8/SE 2020 and iPhone 12/ 12 Pro, 12 Pro Max",20.00,https://www.etsy.com/ca/listing/1057308638/pocky-sakura-flavour-phone-case-for?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-3-7&organic_search_click=1&frs=1,https://i.etsystatic.com/23739892/r/il/695d42/3277969756/il_340x270.3277969756_i4b7.jpg
phone,"Real dried flower phone case with Stand for iPhone 11 Pro Max, iPhone 11 Pro, iPhone 11, iPhone XS Max, iPhone XS/X, iPhone XR",31.44,https://www.etsy.com/ca/listing/868527739/real-dried-flower-phone-case-with-stand?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-3-8&organic_search_click=1&pro=1&frs=1,https://i.etsystatic.com/23998402/c/2575/2047/0/659/il/1f8ba5/2779488094/il_340x270.2779488094_jxoy.jpg
phone,"Personalized iPhone 13 Case, iPhone 13 Pro Max, iPhone 13 Pro, iPhone 13 Mini ,Cute custom design with name,  Ship next day",17.99,https://www.etsy.com/ca/listing/1070777568/personalized-iphone-13-case-iphone-13?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sc_gallery-4-1&plkey=30efdb5518f455fcd10a1a9100418b04a5f1c203%3A1070777568&bes=1,https://i.etsystatic.com/14147308/c/2631/2100/237/462/il/010b12/2635436657/il_340x270.2635436657_hfes.jpg
phone,"Brown latte Heart Phone Case, Aesthetic Cover iPhone Case 12 Pro Max, iPhone 12 Pro, iPhone 11 Pro Max, iPhone Xr, iPhone Xs, Bumper case",23.03,https://www.etsy.com/ca/listing/984616427/brown-latte-heart-phone-case-aesthetic?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sc_gallery-4-2&plkey=06aef823561fbbff38c7524522c6ea461ee55ea9%3A984616427&pro=1,https://i.etsystatic.com/22121604/r/il/78d26f/2954964038/il_340x270.2954964038_trky.jpg
phone,2003-2009 4Runner Cupholder Insert Hydroflask/Phone,25.99,https://www.etsy.com/ca/listing/1081323435/2003-2009-4runner-cupholder-insert?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sc_gallery-4-3&plkey=06003d8430d02923e722618231e8929e31c8d6ea%3A1081323435&cns=1,https://i.etsystatic.com/30576055/c/1111/883/868/299/il/6d5f0c/3363881407/il_340x270.3363881407_biws.jpg
phone,Meticulously Restored & Working - Vintage Antique Rotary Telephone- Model 500 Black,250.79,https://www.etsy.com/ca/listing/832576627/meticulously-restored-working-vintage?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sc_gallery-4-4&plkey=175d080708802ed66781bce3f587eae2a4041fce%3A832576627&bes=1,https://i.etsystatic.com/8383397/r/il/38f125/2389952916/il_340x270.2389952916_1shu.jpg
phone,"Plaid Phone Case, iPhone 12, iPhone 11, iPhone XR, iPhone X/XS, iPhone 7/8, Samsung S20/S20 Ultra/S21/S21 Ultra, Trendy, Cute, Protective",17.99,https://www.etsy.com/ca/listing/828243275/plaid-phone-case-iphone-12-iphone-11?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-4-1&organic_search_click=1&frs=1,https://i.etsystatic.com/23857931/c/890/708/98/98/il/ff828c/2814492595/il_340x270.2814492595_g4hr.jpg
phone,Blue Butterfly Phone Case | For Samsung & iPhone,14.99,https://www.etsy.com/ca/listing/1030101646/blue-butterfly-phone-case-for-samsung?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-4-2&organic_search_click=1&frs=1,https://i.etsystatic.com/29462454/c/2048/1627/0/0/il/174bc5/3224004177/il_340x270.3224004177_53wm.jpg
phone,"Marble Phone Case, VIOLET SKY Rose Marble Case, iPhone 8 plus Case, iPhone 7 Plus Case, iPhone X Case, iPhone 6 6s, Gift for Her Phone Case",17.50,https://www.etsy.com/ca/listing/607615964/marble-phone-case-violet-sky-rose-marble?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-4-3&organic_search_click=1&pro=1&frs=1,https://i.etsystatic.com/12750423/r/il/79ecc4/1531654656/il_340x270.1531654656_eqk4.jpg
phone,Colourful beaded phone charm/ strap/ chain Y2K,12.00,https://www.etsy.com/ca/listing/1047471745/colourful-beaded-phone-charm-strap-chain?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-4-4&organic_search_click=1&frs=1,https://i.etsystatic.com/30118885/c/2172/1726/0/278/il/526ad4/3244647063/il_340x270.3244647063_3rgt.jpg
phone,"Green Photo Collage Phone Case, iPhone 12, iPhone 12 Pro, iPhone 11, iPhone 11 Pro, iPhone XR, iPhone X/XS, iPhone 7/8 Gift, Trendy, Cute",17.95,https://www.etsy.com/ca/listing/1017685394/green-photo-collage-phone-case-iphone-12?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-4-5&organic_search_click=1&frs=1,https://i.etsystatic.com/30126740/r/il/f09c89/3129174324/il_340x270.3129174324_efmu.jpg
phone,"Cheetah Print Phone Case, iPhone 12, iPhone 12 Pro, iPhone 11, iPhone 11 Pro, iPhone XR, iPhone X/XS, iPhone 7/8 Gift, Trendy, Cute",17.95,https://www.etsy.com/ca/listing/1016108842/cheetah-print-phone-case-iphone-12?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone&ref=sr_gallery-4-6&organic_search_click=1&frs=1,https://i.etsystatic.com/30126740/r/il/1a7c85/3170728677/il_340x270.3170728677_9qie.jpg
